STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
2936,"JAISAMAND LAKE, ALWAR, 
RAJASTHAN",LAKE,RAJASTHAN,18.0,18.0,6.9,6.9,8.5,8.5,320,320,1.0,1.0,1.84,1.84,4,4,20,20
2937,"LAKE SILISERH, ALWAR, 
RAJASTHAN",LAKE,RAJASTHAN,16.0,33.0,5.8,7.6,7.2,8.5,190,290,0.9,1.6,0.00,1.70,3,14,4,28
2938,"LAKE RAJSAMAND, 
RAJSAMAND- POINT NO. 1, 
RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,20.2,35.7,4.7,6.0,7.8,8.4,420,650,1.0,2.1,0.54,2.10,4,14,11,75
2939,"LAKE RAJSAMAND, 
RAJSAMAND- POINT NO. 2, 
RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,20.2,35.6,4.6,6.1,7.9,8.4,410,680,0.9,1.9,0.42,2.46,7,20,11,150
2940,"GAPE- SAGAR LAKE, 
DUNGARPUR, RAJASTHAN",LAKE,RAJASTHAN,7.0,28.0,4.6,7.2,7.4,8.5,580,820,1.7,2.4,0.98,2.36,4,39,23,150
2941,"LAKE JAISAMAND, SALUMBER, 
UDAIPUR, POINT NO. 1, 
RAJASTHAN",LAKE,RAJASTHAN,7.0,28.0,7.5,8.2,7.7,8.3,440,570,1.2,2.2,1.10,2.28,7,20,20,150
2942,"LAKE JAISAMAND, SALUMBER, 
UDAIPUR, POINT NO. 2, 
RAJASTHAN",LAKE,RAJASTHAN,7.0,28.0,7.1,8.0,7.8,8.6,430,560,1.5,2.6,1.14,2.74,7,39,11,150
2943,"LODHA TALAB, BANSWARA- 
DUNGARPUR ROAD, 
BANSWARA, RAJASTHAN",LAKE,RAJASTHAN,20.0,33.0,4.1,5.2,6.7,8.4,560,1110,1.0,2.3,1.20,3.07,4,39,7,93
2944,"JALMAHAL, JAIPUR, 
RAJASTHAN",LAKE,RAJASTHAN,15.0,31.0,2.3,4.3,8.6,9.0,3000,5400,5.0,12.5,1.84,3.32,11,150,150,460
1420,"KODAI KANAL LAKE, 
TAMILNADU",LAKE,TAMIL NADU,17.0,25.0,4.3,7.3,6.3,8.0,97,131,2.4,6.0,0.18,1.36,21,63,26,84
1421,"UDHAGAMADALEM LAKE 
(OOTY), TAMILNADU",LAKE,TAMIL NADU,12.0,20.0,2.2,8.2,6.8,8.0,396,650,3.6,24.0,1.00,1.00,460,1100,1300,2200
1452,"YERCAUD LAKE, SALEM, 
TAMILNADU",LAKE,TAMIL NADU,18.0,26.0,5.5,7.9,6.7,8.4,298,437,0.9,8.7,1.00,1.00,68,1400,390,2800
3007,"VEERANAM LAKE AT 
CUDDALORE, TAMILNADU",LAKE,TAMIL NADU,28.0,31.0,5.4,8.2,7.5,9.1,446,1250,1.4,5.2,1.00,1.00,110,1100,430,1700
3008,"POONDI LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,30.0,30.0,3.0,7.2,6.9,8.2,342,1729,2.0,45.0,0.01,1.37,2,460,460,1700
3009,"REDD HILLS AT THIRUVALLUR, 
TAMILNADU",LAKE,TAMIL NADU,27.0,31.0,3.3,7.9,6.1,8.7,268,824,3.0,45.0,0.01,1.00,2,330,230,940
3010,"PORUR LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,31.0,31.0,5.3,7.9,6.5,9.4,485,683,2.0,13.0,0.03,1.00,78,330,330,1700
3011,"PULICATE LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,30.0,31.0,1.7,7.8,6.4,8.4,1059,59900,1.3,14.0,0.00,1.00,2,1200,45,2100
1391,"HUSSAIN SAGAR LAKE, 
BUDAMERU",LAKE,TELANGANA,22.0,31.0,0.1,2.5,7.4,8.0,952,1415,9.0,26.0,0.00,9.90,58,150,300,520
1788,"SAROONAGAR , RANGA REDDY 
DIST.",LAKE,TELANGANA,25.0,30.0,0.1,1.2,7.4,8.1,940,1688,18.0,40.0,0.00,9.30,60,90,250,850
1789,"HIMAYAT SAGAR LAKE , 
R.R.DIST.",LAKE,TELANGANA,20.0,30.0,3.8,6.2,7.9,8.6,277,444,1.0,3.0,0.00,1.90,10,35,186,380
2340,"LAXMINARAYANA CHEVURU 
AT EDULABAD, RANGAREDDY,",LAKE,TELANGANA,22.0,27.0,1.9,6.0,7.6,8.5,902,1420,10.0,18.0,0.00,5.70,54,100,250,450
2341,"MIRALAM LAKE NEAR ZOO 
PARK, RANGAREDDY",LAKE,TELANGANA,25.0,30.0,0.1,2.4,7.4,8.5,1343,1663,8.0,29.0,0.00,10.90,30,45,280,846
2342,"NOOR MD. KUNTA, 
KATTEDAN, RANGAREDDY,",LAKE,TELANGANA,25.0,30.0,0.1,0.1,7.1,8.1,1068,2702,20.0,55.0,0.00,6.86,30,55,180,1000
3068,"RAMAPPA LAKE, WARANGAL",LAKE,TELANGANA,7.0,29.0,5.2,60.0,7.6,8.5,220,320,1.0,3.0,0.00,2.30,15,40,150,300
3069,"SHAMEERPET LAKE, 
SHAMEERPET, RANGA REDDY",LAKE,TELANGANA,22.0,30.0,2.9,5.2,7.6,8.5,251,510,1.0,6.0,0.00,6.10,15,45,14,798
3070,"FOX SAGAR, JEEDIMETLA, 
RANGA REDDY",LAKE,TELANGANA,24.0,30.0,1.5,3.8,7.1,8.7,576,1064,3.0,13.0,0.00,7.60,35,80,270,740
3071,"LANGARHOUSE LAKE, 
HYDERABAD",LAKE,TELANGANA,24.0,34.0,0.1,2.2,7.1,7.9,939,1398,10.0,28.0,0.00,4.80,48,80,321,520
3072,"SAFILGUDA LAKE, RANGA 
REDDY",LAKE,TELANGANA,24.0,30.0,0.1,1.8,7.3,8.1,1043,1737,10.0,18.0,0.00,6.40,45,75,100,400
3073,"HASMATHPET LAKE, 
HASMATHPET, RANGA REDDY,",LAKE,TELANGANA,20.0,32.0,0.1,2.0,7.4,8.5,813,1790,12.0,30.0,0.00,5.42,20,50,200,920
3074,"BANJARA LAKE, BANJARA 
HILLS, RANGA REDDY,",LAKE,TELANGANA,22.0,34.0,0.1,1.0,7.1,8.3,880,1289,10.0,30.0,0.00,4.60,38,80,310,820
2344,"NALLA CHEVURU, 
RANGAREDDY",POND,TELANGANA,22.0,27.0,0.1,0.9,7.3,8.3,928,1978,13.0,26.0,0.00,10.30,72,120,200,500
2345,"SAI CHEVURU, NEAR TANNERY 
INDUSTRIES, DESAIPET, 
WARANGAL",POND,TELANGANA,25.0,31.0,0.1,1.7,7.2,8.5,8950,32600,107.0,220.0,0.00,28.30,30,50,200,261
2346,"BHADRAKALI CHEVURU, 
BHADRAKALI TEMPLE, 
WARANGAL",POND,TELANGANA,25.0,30.0,5.1,5.9,7.8,8.8,358,480,2.0,5.0,0.00,4.60,62,120,352,1000
2347,"ASANI KUNTA, KAJIPALLY, 
MEDAK",POND,TELANGANA,20.0,38.0,0.1,0.1,4.9,7.6,6080,20680,86.0,204.0,27.16,102.00,8,45,125,200
2357,DURGAM CHEVURU,POND,TELANGANA,20.0,27.0,1.0,2.0,7.1,8.6,822,1473,5.0,12.0,0.00,10.30,32,65,250,520
2359,PEDDA CHEVURU,POND,TELANGANA,22.0,28.0,0.1,4.0,7.4,8.3,1078,2425,15.0,28.0,0.00,3.30,60,90,270,420
3075,"RANGADHAMUNI CHERUVU, 
RANGA REDDY",POND,TELANGANA,20.0,33.0,0.1,3.1,7.4,8.1,662,1482,12.0,22.0,0.00,8.60,36,60,280,402
3076,"AMBER CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,22.0,33.0,0.1,2.6,7.4,8.6,830,1736,9.0,20.0,0.00,20.10,40,130,396,1760
3077,"KAPRA CHERUVU, KAPRA, 
RANGA REDDY",POND,TELANGANA,25.0,30.0,0.1,3.0,6.9,8.3,812,1350,7.0,18.0,0.00,3.00,80,150,400,1100
3078,"PRAGATHINAGAR CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,25.0,33.0,0.1,3.8,7.3,7.9,827,1653,8.0,20.0,0.00,7.40,88,150,250,360
1447,"DHARMASAGAR TANK NEAR 
WARANGAL",TANK,TELANGANA,23.0,33.0,5.4,6.3,7.6,8.6,224,465,2.0,4.0,0.00,2.10,76,140,426,1000
1464,"BIBINAGAR TANK,",TANK,TELANGANA,20.0,29.0,6.1,8.2,7.4,8.5,365,628,3.0,6.0,4.60,15.00,4,20,50,165
1780,"GANDIGUDEM , MEDAK 
DISTRICT",TANK,TELANGANA,21.0,38.0,4.9,8.0,7.2,8.3,1163,1825,8.0,15.0,13.50,39.00,8,26,10,164
1783,"KISTAREDDYPET TANK , 
MEDAK DIST",TANK,TELANGANA,20.0,36.0,5.6,7.8,6.7,7.9,1437,6710,6.0,10.0,9.00,33.00,5,33,69,342
2343,"PREMAJIPET TANK, 
KATTEDAN, RANGAREDDY",TANK,TELANGANA,20.0,30.0,0.1,1.0,5.7,7.9,2223,7570,17.0,35.0,0.00,5.20,41,80,112,250
2348,"KAJIPALLY TANK, KAJIPALLY, 
MEDAK",TANK,TELANGANA,21.0,28.0,6.2,7.1,7.1,7.8,3650,5586,8.0,10.0,0.00,30.00,4,6,75,180
2358,MALLAPUR TANK,TANK,TELANGANA,23.0,29.0,0.1,0.8,7.3,8.3,1175,2059,18.0,40.0,0.00,18.10,62,90,300,800
3084,"WADDEPALLY TANK, KAZIPET, 
WARANGAL",TANK,TELANGANA,22.0,30.0,4.0,5.9,7.5,8.9,310,468,3.0,5.0,0.00,4.50,70,120,195,320
3085,"CHINNA WADDEPALLY TANK, 
WARANGAL",TANK,TELANGANA,25.0,30.0,3.7,4.8,7.5,8.7,870,1169,12.0,28.0,0.00,15.60,39,60,360,800
3086,"SAKI TANK, PATANCHERU, 
RANGA REDDY",TANK,TELANGANA,19.0,36.0,0.1,7.8,7.2,8.3,728,1491,4.0,12.0,10.00,38.00,5,30,56,250
1727,"LAXMI NARAYAN BARI PALACE 
COMPOUND, TRIPURA",LAKE,TRIPURA,25.0,27.0,7.2,8.6,7.4,8.5,103,195,1.0,2.5,0.52,1.24,170,220,280,350
1728,"RUDRASAGAR, SONUMURA, 
TRIPURA",LAKE,TRIPURA,25.0,27.0,6.9,7.9,6.7,8.1,123,235,1.1,2.6,0.29,0.85,170,220,280,350
3391,"DHAMBUR LAKE, DHALAI",LAKE,TRIPURA,25.0,27.0,6.8,8.1,7.1,7.8,72,128,0.5,2.0,0.45,1.77,120,220,210,350
3392,"SHIPAHIJALA POND, WEST 
TRIPURA",POND,TRIPURA,24.0,27.0,4.1,5.7,8.1,9.0,89,141,0.2,0.9,0.19,0.67,170,220,280,400
3393,"BRAMAKUNDA POND, WEST 
TRIPURA",POND,TRIPURA,25.0,27.0,5.1,6.8,7.6,8.6,94,179,0.4,1.5,0.30,1.13,170,210,280,350
3394,"KALYANSAGAR AT 
MATARBARI, SOUTH TRIPURA",POND,TRIPURA,24.5,27.0,7.7,9.0,8.4,9.5,94,173,0.6,3.0,0.31,1.12,170,220,280,350
3395,"MAHADEB DIGHI, SOUTH 
TRIPURA",POND,TRIPURA,24.5,27.0,7.1,8.2,8.1,9.0,92,169,0.5,2.1,0.11,0.37,170,220,350,350
3396,"JAGANNATH DIGHI, SOUTH 
TRIPURA",POND,TRIPURA,24.5,27.0,7.3,9.0,7.0,8.5,97,167,0.5,1.9,0.10,0.33,170,220,280,350
1364,"RAMGARH LAKE, U.P.",LAKE,UTTAR PRADESH,15.0,30.0,7.1,8.6,7.5,8.3,258,685,3.9,5.1,0.00,1.66,2100,22000,4900,35000
2499,"SAMARPUR JHEEL, RAEBARELI",LAKE,UTTAR PRADESH,20.0,32.0,5.0,6.3,8.1,8.2,352,618,4.5,4.9,0.09,1.12,4700,6800,8000,8900
2500,"MAAHIL POND, URAI TEHSIL, 
JALAUN",POND,UTTAR PRADESH,17.0,35.3,0.0,2.9,8.1,9.7,293,3370,70.0,92.0,0.00,0.00,4900,9400,24000,43000
2501,"LAXMI POND, JHANSI",POND,UTTAR PRADESH,16.0,34.0,0.0,2.1,7.1,8.0,877,1715,85.0,95.0,0.00,0.00,1200,9400,28000,54000
1362,"NAINI LAKE AT NAINITAL 
(WATER INTAKE POINT)",LAKE,UTTARAKHAND,8.0,19.0,6.8,8.2,7.4,8.2,450,510,1.0,1.8,,,,,,
3437,BHEEMTAL LAKE,LAKE,UTTARAKHAND,9.0,19.0,7.2,8.1,7.4,8.1,180,310,1.2,1.8,,,,,,
1765,"RABINDRASAROVAR 
NATIONAL LAKE, CALCUTTA, 
WEST BENGAL",LAKE,WEST BENGAL,23.0,34.0,5.0,14.7,5.8,9.3,240,578,2.4,13.2,0.43,0.69,400,13000,800,17000
2503,"HATISHALA GHAT ON 
DUDHPUKUR AT 
TARAKESHWAR",LAKE,WEST BENGAL,21.0,35.0,4.1,25.5,7.6,9.2,618,764,5.3,22.2,0.00,2.31,70000,300000,90000,500000
2504,"MAINH GHAT ON 
DUDHPUKUR AT 
TARAKESHWAR",LAKE,WEST BENGAL,21.0,35.0,3.9,17.0,7.5,8.9,629,794,4.0,18.0,0.00,2.75,80000,240000,110000,300000
2505,"HANUMAN GHAT ON 
DUDHPUKUR AT 
TARAKESHWAR",LAKE,WEST BENGAL,21.0,35.0,5.3,22.0,7.8,9.0,615,768,1.9,23.3,0.00,2.48,80000,280000,110000,350000
2519,"KOCHBIHAR LAKE (SAGAR 
DIGHI)",LAKE,WEST BENGAL,21.0,30.0,5.5,78.0,6.8,8.8,36,79,2.4,4.5,0.33,0.48,1300,6000,3300,22000
2520,MIRIKH LAKE,LAKE,WEST BENGAL,10.0,20.0,6.4,7.3,6.7,7.6,64,139,2.3,3.6,0.30,0.63,2700,8000,9000,70000
2521,WATER RESERVIOR AT DELO,LAKE,WEST BENGAL,10.0,24.0,7.1,8.6,7.0,8.0,15,44,0.8,2.5,0.31,0.60,110,230,400,1400
2522,"SINCHAL LAKE FOR 
DARJEELING",LAKE,WEST BENGAL,4.0,13.0,7.6,8.8,6.1,7.8,10,34,0.5,2.4,0.37,0.53,90,140,170,1400
2539,"BELBONI LAKE NEAR 
BARJORA",LAKE,WEST BENGAL,20.0,34.0,6.4,9.8,7.4,8.1,161,299,1.1,5.4,0.06,0.50,700,2600,1400,3400
2544,SAHEBBANDH AT PURULIA,LAKE,WEST BENGAL,18.0,32.0,2.4,8.1,7.1,8.3,384,554,0.6,5.4,0.07,0.63,1700,17000,3300,28000
